id,alname,category,degree,sweet,acid,light,body,carbon,bitter,tannin,nutty,bright,strength,spicy,img,detail
278,시향가,탁주,8,6,3,5,3,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FsLvd-1659320243466-0.jpg&w=3840&q=75,"시향가, 어떤 맛을 갖고 있나요?

무색, 무취, 무미에 가까운 토란을 가지고

수십 번 도전하고 연구한 끝에 만들어진 시향가 탁주에요 :)

토란이 들어갔나 싶을 정도로 은은한 단맛이 부드럽게 넘어가고요.

한 잔 마시고 난 후엔 씁쓸한 맛과 새콤한 맛이 올라온답니다.
시향가, 어떤 음식과 잘 어울리나요?

시향가 탁주는 전체적으로 맛의 균형이 좋은 술이지만

특히 약간의 씁쓸한 맛이 돋보이는 술이에요.

파전이나 삼겹살처럼 기름지면서 담백한 음식과 함께하면 느끼함을 없애줄 거예요.

씁쓸함을 안 좋아하신다면 맛을 중화시킬 담백한 국물 요리를

한껏 살리고 싶으시다면 다크 초콜릿이나 아몬드를 추천해드립니다!
시향가, 알고 마시면 더 맛있어요!

피부 미용, 숙면, 다이어트, 우울감 해소, 노화 방지 등 몸에 좋은 효능이 여러 있는 토란!

이 토란의 최대 주산지가 바로, 시향가가 있는 전라남도 곡성인데요.

곡성의 토란을 사용하여 만드는 시향가 탁주는 그 맛을 인정받아

전라남도를 대표하는 지역 문화 상품으로 많은 사랑을 받고 있습니다.



또한 막걸리에 사용되는 토란뿐만 아니라

쌀, 누룩 모두 전라남도에서 생산되는 재료를 사용함으로써

지역 농가와 상생 관계를 나가고 있는 양조장입니다."
241,오매백주,탁주,12,7,3,5,8,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FurqW-1656438808031-0.jpg&w=3840&q=75,"오매백주, 어떤 맛을 갖고 있나요?

오매백주는 단맛과 묵직한 알코올이 첫맛으로 느껴지고 은은한 씁쓸함으로 마무리됩니다.

단맛이 입안에 오래 맴돌지 않고 도수에 비해 가벼운 바디감을 지녔기 때문에

연거푸 들이켜도 질리지 않는 매력이 있는 탁주입니다.

가볍게 즐길 수 있지만 묵직한 맛의 균형을 갖춘 이 술은

캐주얼하지만 든든한 우리의 고향 친구들 혹은 동네 친구들과 정겹게 즐겨보시는 것은 어떨까요? 
오매백주, 어떤 음식과 잘 어울리나요?

묵직한 단맛과 씁쓸함을 가진 오매백주는

새콤달콤한 골뱅이 무침, 해물 파전 혹은 족발 같은 음식과 잘 어울립니다.

대체로 양념이 강한 요리하고 함께 곁들일 때 합이 잘 맞습니다.

도수가 있고 묵직하므로 언더락 잔으로 시원하게 즐기시는 것을 추천해드립니다 :)
오매백주, 알고 마시면 더 맛있어요!

오산의 유일한 양조장으로 오산에서 나는 세마쌀 100를 사용하고

일체의 합성 첨가물 없이 자연 발효 과정을 거쳐 막걸리를 빚습니다.

오산양조의 고향의 애정이 담긴 진정성 있는 한잔, 어떠신가요?"
240,오산 막걸리,탁주,6,4,3,7,7,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FHmCf-1656438760455-0.jpg&w=3840&q=75,"오산 막걸리, 어떤 맛을 갖고 있나요?

건강한 단맛을 가지고 있는 오산 막걸리는 낮은 도수에 비해 묵직한 질감을 가지고 있어

많은 쌀을 아낌없이 사용해 만들었음을 느낄 수 있는 막걸리입니다.

옅은 단맛으로 시작해 플레인 요거트의 담백함으로 끝나는 오산막걸리는

적당한 도수와 전체적으로 균형 있는 맛을 가지고 있어

친구, 가족, 연인과 부담 없이 편하게 즐기기 좋은 술입니다.
오산 막걸리, 어떤 음식과 잘 어울리나요?

낮은 도수를 가졌으나 꽤 묵직한 질감을 가지고 있어

벌컥벌컥 마시다 보면 금방 배가 불러오는 술입니다.

따라서 배가 불러오기 전에 안주와 제대로 즐기고 싶다면

계란말이나 견과류 같은 가벼운 안주류와 즐기거나

가볍게 반주로 한두 잔씩 곁들이시는 것을 추천해 드립니다.
오산 막걸리, 알고 마시면 더 맛있어요!

오산에서 나는 세마쌀 100를 사용하고

일체의 합성 첨가물 없이 자연 발효과정을 거쳐 막걸리를 빚습니다.

오산양조의 고향의 애정이 담긴 진정성 있는 한잔, 어떠신가요?"
138,오희,탁주,8.5,7,8,5,4,10,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FQJOV-1656600770360-0.jpg&w=3840&q=75,"※ 스파클링 막걸리로 개봉 시 주의해주시길 바랍니다!
오희, 어떤 맛을 갖고 있나요?

강한 천연 탄산과 오미자의 상큼한 향이 어우러져

전혀 막걸리 같지 않은 식감의 스파클링 막걸리, 오희에요!

영롱한 오미자색이 잘 베어있어 사랑하는 사람과의 로맨틱한 기념일에도 잘 어울리는데요.

막걸리계의 샴페인이라고 불리는 만큼 친구들과 함께 축배를 들 일이 있을 때!

한 병 가져가면 인싸로 인정받기 딱~! 좋지 않을까요?
오희, 어떤 음식과 잘 어울리나요?

상큼하고 씁쓸한 오미자 특유의 맛으로 바다 내음이 물씬 나는 해산물과 잘 어울립니다.

쫄깃쫄깃하고 통통한 바지락에 오희 한잔 머금으면 행복한 마리아주가 탄생합니다 :)

천연 탄산이 매우 강하니 여러 번 열었다 닫았다 하시며 천천히 열어주세요!
오희, 알고 마시면 더 맛있어요!

오미자의 껍질은 시고, 과육은 달고, 씨는 맵고 쓰며, 전반적으로 짜기 때문에

5가지 맛을 갖추었다 하여 오미자(五味子)란 이름을 가지게 됐다고 합니다!

동의보감에 따르면 오미자의 신맛은 간에 좋고, 쓴맛은 심장에 좋다고 하는데요

이런 오미자의 명소인 문경에 있는 문경주조가 개발한 스파클링 막걸리입니다."
86,천비향 탁주,탁주,14,8,4,2,8,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FQEuV-1662101323199-0.jpg&w=3840&q=75,"천비향 탁주, 어떤 맛을 갖고 있나요?

천비향 탁주는 달콤한 탁주의 대명사입니다.

하지만 감미료가 들어간 부담스러운 단맛을 생각하신다면 오산이에요!

다섯 번 빚는 동안 중첩되는 쌀 본연의 단맛이 전혀 부담스럽지 않을 거에요.

소중하게 빚어지는 천비향 탁주는 소중한 사람들과 특별한 날에 드시는 것을 추천합니다.

그 자리의 분위기와 관계가 한층 더 소중해지는 것을 느낄 수 있을 거에요 :)
천비향 탁주, 어떤 음식과 잘 어울리나요?

묵직하게 느껴지는 쌀과 천연 단맛이 매운 음식과 찰떡궁합입니다!

매운 음식의 매운맛을 순하게 해주면서 음식 자체의 풍미를 살려주거든요.

물론 두부부침과 같은 담백한 음식이나 소고기같이 풍부한 맛의 육류와도 잘 어울려요.

묵직한 바디감을 한층 더 부드럽게 즐기시기 위해 얼음을 넣어 드시는 것도 추천합니다 :)
천비향 탁주, 알고 마시면 더 맛있어요!

1주일 내내 쌀, 물, 누룩을 총 다섯 번 빚어 발효를 준비하고

100일 간의 발효과정을 거친 후 영하 15도에서 1개월,

영하 5도에서 2개월 이상 초저온숙성과정을 거쳐 탄생하는 천비향 탁주입니다!

물로 희석해 우리에게 익숙한 6의 막걸리가 아닌

발효가 막 끝나고 아무것도 섞지 않은 막걸리 원주 본연의 매력을 갖춘

천 년의 비밀을 간직한 향기, 천비향 한잔 어떠신가요?"
88,택이,탁주,8,7,5,5,5,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FjNno-1660892479098-1.jpg&w=3840&q=75,"택이, 어떤 맛을 갖고 있나요?

달콤함이 진하지 않고 산미가 입맛을 돋울 정도로

딱 적당히 녹아있는 가벼운 바디감의 막걸리입니다.

목 넘김이 깔끔하고 향과 풍미 또한 은은하여 부담 없이 즐기기 딱 좋은 막걸리!

택이는 캐주얼한 식사 자리에서 반주하기에 너무나 잘 어울리는 그런 술입니다.
택이, 어떤 음식과 잘 어울리나요?

담백한 쌀맛, 은은한 단맛, 그리고 적절한 산미가 웬만한 백반상과 잘 어우러집니다.

흰쌀밥의 담백함을 깊게 해주고 각종 반찬의 짭짤함과

매콤함을 제대로 중화시켜주는 매력을 가진 택이

이미 부드러울 만큼 부드러우니 꼭 시원한 온도에서 얼음 없이 즐겨보세요!
택이, 알고 마시면 더 맛있어요!

택이는 경기도 평택시를 대표하는 막걸리를 만들고자 평택 시장의 권유로 탄생한 술이에요.

100 평택의 슈퍼오닝쌀, 물, 누룩을 세 번 발효시켜 삼양주 기법으로 만들어진답니다.

많은 노력이 들어간 술인 만큼 프리미엄 탁주의 한 라인을 차지하고 있어요.
택이 선물세트의 경우 위 선물박스에 담겨 발송됩니다!"
292,편백숲 산소막걸리 딸기 스파클링,탁주,6.8,8,8,2,6,10,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2Fu765-1642776242438-1.jpg&w=3840&q=75,"스파클링 막걸리로 개봉 시 주의해주시길 바랍니다!
편백숲 산소막걸리 딸기 스파클링, 어떤 맛을 갖고 있나요?

탄산이 정말 강한 편이라 뚜껑 여닫기를 조심스럽게 여러 번 반복하며 병을 열어야 하는데요.

힘들게 병을 오픈 한 뒤에는 딸기의 상큼함으로 보상을 받을 수 있는 술입니다.

단맛보다는 새콤함이 더욱 돋보이고 탄산 덕분에 텁텁함 없이 깔끔하게 마실 수 있는 술인데요.

톡톡 튀고 새콤달콤한 술인 만큼

친구나 연인과 함께하는 밝은 분위기에서 함께 하기 좋은 술입니다.

편백숲 산소막걸리 딸기 스파클링, 어떤 음식과 잘 어울리나요?

딸기 스파클링 막걸리를 눈과 입으로 즐기기 위해선

3시간 이상 냉장고에 차갑게 보관한 뒤에

보글보글 올라오는 탄산을 잘 볼 수 있는 투명한 잔을 준비해주세요.

샴페인 잔처럼 입구가 좁고 길쭉한 잔을 사용하면 탄산이 잘 유지된답니다!

딸기의 상큼한 향과 산미와 탄산이 있어 기름지거나 특유의 향이 있는 음식과 잘 어울립니다.

편백숲 산소막걸리 딸기 스파클링, 알고 마시면 더 맛있어요!

편백나무 숲으로 유명한 장성에서 피톤치드 산소와 같이 깨끗하게 만들었다 하여 지어진 이름입니다.

찹쌀과 멥쌉을 발효시킨 후 딸기를 더하여 총 5번 발효시켜 만들어진 술인데요.

일반 막걸리와 달리 15°C의 서늘한 온도에서 저온 장기발효를 했으며

장성에서 재배한 설향 딸기를 사용하여 풍부함을 더한 술입니다."
310,담화탁주,탁주,10,8,3,5,7,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FEcFj-1618989215046-%25EB%258B%25B4%25ED%2599%2594%25ED%2583%2581%25EC%25A3%25BC1.jpg&w=3840&q=75,"담화탁주, 어떤 맛을 갖고 있나요?

물에 희석된 맛이 아닌 쌀에서 나오는 달콤한 탁주의 맛을 느껴보세요!

‘담화 탁주’는 높은 도수에 비해 목 넘김이 부드럽고

은은하게 풍기는 박과류 향과 묵직한 단맛을 느낄 수 있는 술인데요.

‘술담화’가 추구하는 다채로운 술자리, 담화의 매개체에 ‘담화 탁주’가 함께 하겠습니다:)
담화탁주, 어떤 음식과 잘 어울리나요?

‘담화 탁주’는 바디감이 무겁기 때문에 큰 잔으로 마시기보단

작은 잔에 따라 천천히 음미하면서 마시는 것을 추천해 드려요.

진한 단맛을 가지고 있어 매콤달콤한 음식과 잘 어울리며

특히 한식 중에서는 매운 떡볶이나 불닭볶음면 같이 자극적인 음식이 잘 어울린답니다!
담화탁주, 알고 마시면 더 맛있어요!

‘담화 탁주’는 진하고 부드러운 단맛을 구현하기 위해 감미료를 첨가하지 않고

물의 양보다 쌀의 양을 극대화 한 술인데요.

‘담화’를 나누는 술자리를 위해 탄생한 ‘담화 탁주’는 구독 서비스와 쇼핑몰을 운영하며 얻은 경험과

설문조사를 통해 얻은 751명의 소비자 취향을 기반으로 개발한 술이에요.

맛을 구현하기 위해 전문 양조인을 모셨고, 원료의 양, 발효 기간 및 온도 등을 변수로 삼으며

하루도 빠짐없이 술 맛의 변화를 기록하며 만들었답니다 :)"
139,오미자 생 막걸리,탁주,6.5,6,6,6,4,6,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FTzbY-1656600825904-0.jpg&w=3840&q=75,"오미자 생 막걸리, 어떤 맛을 갖고 있나요?

연분홍빛 예쁜 색감과 오미자의 은은한 향과 맛이 잘 녹아있는 친구예요 :)

막걸리의 풍미 또한 살아있어 특유의 텁텁함을 싫어하지 않고 오미자향을 좋아하신다면

부담 없이 드시기에 좋은 술입니다.
오미자 생 막걸리, 어떤 음식과 잘 어울리나요?

새콤달콤함 덕분에 전 혹은 수육 같이 기름진 음식의 느끼함을 잘 잡아줍니다.

막걸리의 텁텁함을 즐기신다면 마구 흔들어서 드시고

깔끔한 맛을 좋아하신다면 흔들지 않고 맑은 윗부분을 드시는 것을 추천합니다!

색다른 맛에 아마 깜짝 놀라실 거예요 :)
오미자 생 막걸리, 알고 마시면 더 맛있어요!

대한민국 최초의 오미자 막걸리면서 과실이 부재료로 들어간

제 1호 막걸리라는 타이틀을 갖고 있는데요.

‘오미자가 첨가된 건강 증진 기능성 오미자 생막걸리 및 그 제조방법’에 관한

특허까지 받을 정도로 독창적인 제조 방법을 사용해 술을 만들고 있답니다."
144,백년향,탁주,10,4,7,8,8,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FEjHW-1648538941969-%25EB%25B0%25B1%25EB%2585%2584%25ED%2596%25A5%2520%25EB%25A7%2589%25EA%25B1%25B8%25EB%25A6%25AC.jpg&w=3840&q=75,"※ 매주 목요일 10시 이후 구매 건은
차주 월요일에 순차출고 됩니다 :)

백년향, 어떤 맛을 갖고 있나요?

잔에 담긴 술의 향을 맡으면 숙성된 요거트의 향과 꽃의 화사한 향이 느껴집니다.

처음 한 모금의 맛은 신맛이 느껴지면서

쌀 막걸리처럼 가벼운 느낌과 잔감이 어우러져 크리미하게 느껴지고

그 후에는 과일의 싱그러움이 느껴지면서 약간의 단맛으로 끝이 납니다.

마시고 나서 느껴지는 곡물의 고소함이 기분 좋게 느껴집니다.
백년향, 어떤 음식과 잘 어울리나요?

양조장에서 추천하는 음용 온도는 약 15도인데요.

그 이유는 온도가 너무 낮으면 쓴맛이 강조되고 그 반대면 단맛이 강해지기 때문입니다.

탄산이 없고 달지 않으면서 적당한 신맛이 있는 백년향은

한식과의 페어링에서 잘 어울리는데요.

양념이 강한 음식인 닭볶음탕과 매운 음식에도 잘 어울리며

그 반대로 담백한 음식과도 궁합이 아주 좋습니다.
백년향, 알고 마시면 더 맛있어요!

백 년 동안 향이 이어지는 술이라는 의미를 담은 백년향은

40일 동안 발효하고 60일 동안 저온 숙성을 거쳐 정성으로 빚어진

삼양주 방식의 프리미엄 막걸리에요.

삼양주란 한 번에 빚는 밑술에 덧술을 두 번 더해 세 번을 빚는 술을 뜻합니다.

단양주보다 시간과 노력이 들기 때문에 제조공정이 까다롭고 귀한 술로 여깁니다."
153,붉은 원숭이,탁주,10.8,5,4,7,8,0,,,,,,,https://www.sooldamhwa.com/_next/image?url=https%3A%2F%2Fd38cxpfv0ljg7q.cloudfront.net%2Fadmin_contents%2Fthumbnail%2FKs1k-1623070946647-%25EB%25B6%2589%25EC%259D%2580%25EC%259B%2590%25EC%2588%25AD%25EC%259D%25B4-4.jpg&w=3840&q=75,"붉은 원숭이, 어떤 맛을 갖고 있나요?

새콤하지 않은 편이며, 카스테라 같이 부드럽고 옅은 단맛을 갖고 있는데요.

감미료를 사용하지 않고 단맛을 낸 덕에 입안에 오래 남지 않아 깔끔한 맛을 자랑한답니다.

한 모금씩 계속 마시다 보면 부드러움에 빠져 담백함까지 느낄 수 있을 거예요.
붉은 원숭이, 어떤 음식과 잘 어울리나요?

전체적으로 맛이 강하지 않고 편하게 마실 수 있는 술이라서 가벼운 안주류와 마시기 좋은데요.

도수에 비해 바디감이 높지 않아서 안주 없이 술만 마셔도 부담 없이 즐길 수 있을 거예요.
붉은 원숭이, 알고 마시면 더 맛있어요!

붉은 원숭이 해인 2016년에 출시하여 그 해를 모티브로 만들어진 술입니다.

붉은 원숭이의 붉은 장밋빛은 색소가 아닌, ‘홍국’이라는 쌀을 사용한 덕에 발현되는 색인데요.

일반 쌀에 ‘홍국균’이라는 붉은 곰팡이를 자연 발효시켜 만든 특별한 쌀이랍니다.

또 사람이 술에 취했을 때 하는 모든 행위를 라벨에 담아놨다니 재밌지 않으신가요?"
